doy,weekday,time,Montreal Net Radiation - CWTA (W/m2),Montreal Relative Humidity - CWTA,Montreal Temperature - CWTA (C),Montreal Wind Speed - CWTA (km/h),Real Power Demand - Downtown Main Entrance (kW)
221,2,390,-4.5,0.94,19.5,8.5,18709.609
221,2,405,-4.25,0.94,19.25,9.75,18781.052
221,2,420,-4,0.94,19,11,18965.717
221,2,435,-3.75,0.94,19.0,11.0,18942.277
221,2,450,-3.5,0.94,19.0,11.0,18947.424
221,2,465,-3.25,0.94,19.0,11.0,18930.56
221,2,480,-3,0.94,19,11,18890.339
221,2,495,-3.5,0.94,19.0,11.0,18844.168
221,2,510,-4.0,0.94,19.0,11.0,18842.874
221,2,525,-4.5,0.94,19.0,11.0,18757.055
221,2,540,-5,0.94,19,11,18765.459
221,2,555,-11.0,0.94,19.0,10.5,18808.839
221,2,570,-17.0,0.94,19.0,10.0,18872.076
221,2,585,-23.0,0.94,19.0,9.5,18920.092
221,2,600,-29,0.94,19,9,19964.823
221,2,615,-37.0,0.9249999999999999,19.25,8.25,20001.056
221,2,630,-45.0,0.9099999999999999,19.5,7.5,20010.218
221,2,645,-53.0,0.895,19.75,6.75,20030.539
221,2,660,-61,0.88,20,6,20241.775
221,2,675,-37.0,0.88,19.75,6.0,20547.498
221,2,690,-13.0,0.88,19.5,6.0,20532.0399999999
221,2,705,11.0,0.88,19.25,6.0,20919.4979999999
221,2,720,35,0.88,19,6,21141.264
221,2,735,77.5,0.88,19.0,6.0,21296.6859999999
221,2,750,120.0,0.88,19.0,6.0,21550.6829999999
221,2,765,162.5,0.88,19.0,6.0,21837.437
221,2,780,205,0.88,19,6,22263.5069999999
221,2,795,237.0,0.85,19.575,7.75,22399.065
221,2,810,269.0,0.8200000000000001,20.15,9.5,22594.528
221,2,825,301.0,0.79,20.725,11.25,22757.078
221,2,840,333,0.76,21.3,13,22874.3059999999
221,2,855,370.0,0.74,21.75,13.0,23090.5409999999
221,2,870,407.0,0.72,22.200000000000003,13.0,23275.159
221,2,885,444.0,0.7000000000000001,22.650000000000002,13.0,23306.335
221,2,900,481,0.68,23.1,13,23416.52
221,2,915,505.0,0.6925,22.825000000000003,11.25,23395.826
221,2,930,529.0,0.7050000000000001,22.55,9.5,23456.829
221,2,945,553.0,0.7175,22.275,7.75,23500.54
221,2,960,577,0.73,22,6,23490.622
221,2,975,593.5,0.7,22.8,7.25,23496.728
221,2,990,610.0,0.6699999999999999,23.6,8.5,23582.483
221,2,1005,626.5,0.64,24.4,9.75,23643.8079999999
221,2,1020,643,0.61,25.2,11,23739.294
221,2,1035,647.75,0.62,25.25,11.5,23715.513
221,2,1050,652.5,0.63,25.299999999999997,12.0,23693.499
221,2,1065,657.25,0.64,25.349999999999998,12.5,23863.6669999999
221,2,1080,662,0.65,25.4,13,24080.731
221,2,1095,652.0,0.65,25.049999999999997,11.5,24014.001
221,2,1110,642.0,0.65,24.7,10.0,24051.706
221,2,1125,632.0,0.65,24.35,8.5,24091.984
221,2,1140,622,0.65,24,7,24012.732
221,2,1155,600.75,0.7025,23.725,8.5,23977.7689999999
221,2,1170,579.5,0.755,23.45,10.0,23953.56
221,2,1185,558.25,0.8075,23.174999999999997,11.5,23862.666
221,2,1200,537,0.86,22.9,13,23753.148
221,2,1215,508.25,0.8674999999999999,22.775,13.0,23851.846
221,2,1230,479.5,0.875,22.65,13.0,23711.135
221,2,1245,450.75,0.8825000000000001,22.525,13.0,23296.674
221,2,1260,422,0.89,22.4,13,22838.268
221,2,1275,389.25,0.84,22.299999999999997,11.5,22625.5029999999
221,2,1290,356.5,0.79,22.2,10.0,22296.272
221,2,1305,323.75,0.74,22.1,8.5,21797.356
221,2,1320,291,0.69,22,7,21501.55
221,2,1335,255.25,0.7474999999999999,21.75,8.0,21455.144
221,2,1350,219.5,0.8049999999999999,21.5,9.0,21363.43
221,2,1365,183.75,0.8625,21.25,10.0,21309.854
221,2,1380,148,0.92,21,11,21182.046
221,2,1395,113.0,0.8975,20.75,8.75,20936.142
221,2,1410,78.0,0.875,20.5,6.5,21002.138
221,2,1425,43.0,0.8525,20.25,4.25,20966.086
222,3,0,8,0.83,20,2,20853.229
222,3,15,-8.25,0.83,20.0,2.5,20713.649
222,3,30,-24.5,0.83,20.0,3.0,20743.968
222,3,45,-40.75,0.83,20.0,3.5,20727.603
222,3,60,-57,0.83,20,4,20227.171
222,3,75,-57.75,0.83,20.0,4.0,20137.1049999999
222,3,90,-58.5,0.83,20.0,4.0,20155.888
222,3,105,-59.25,0.83,20.0,4.0,20034.861
222,3,120,-60,0.83,20,4,19529.925
222,3,135,-60.25,0.83,20.0,4.0,19289.714
222,3,150,-60.5,0.83,20.0,4.0,19486.69
222,3,165,-60.75,0.83,20.0,4.0,19396.033
222,3,180,-61,0.83,20,4,19149.649
222,3,195,-61.5,0.83,20.0,4.5,19165.727
222,3,210,-62.0,0.83,20.0,5.0,19109.0899999999
222,3,225,-62.5,0.83,20.0,5.5,19077.927
222,3,240,-63,0.83,20,6,18706.096
222,3,255,-62.75,0.865,19.3,8.25,18471.3809999999
222,3,270,-62.5,0.8999999999999999,18.6,10.5,18428.166
222,3,285,-62.25,0.9349999999999999,17.9,12.75,18261.849
222,3,300,-62,0.97,17.2,15,18007.694
222,3,315,-61.75,0.9475,17.65,12.75,17965.714
222,3,330,-61.5,0.925,18.1,10.5,17983.352
222,3,345,-61.25,0.9025,18.55,8.25,17974.835
222,3,360,-61,0.88,19,6,17914.188
222,3,375,-60.5,0.8674999999999999,19.0,5.5,17969.501
222,3,390,-60.0,0.855,19.0,5.0,18081.944
222,3,405,-59.5,0.8425,19.0,4.5,18191.654
222,3,420,-59,0.83,19,4,18171.376
222,3,435,-58.25,0.865,18.2,6.25,18015.252
222,3,450,-57.5,0.8999999999999999,17.4,8.5,17882.726
222,3,465,-56.75,0.9349999999999999,16.6,10.75,17837.206
222,3,480,-56,0.97,15.8,13,17773.492
222,3,495,-52.5,0.9199999999999999,16.35,11.25,17814.639
222,3,510,-49.0,0.87,16.9,9.5,17733.944
222,3,525,-45.5,0.8200000000000001,17.45,7.75,17795.287
222,3,540,-42,0.77,18,6,17990.106
222,3,555,-40.25,0.77,18.0,5.5,17939.36
222,3,570,-38.5,0.77,18.0,5.0,17961.708
222,3,585,-36.75,0.77,18.0,4.5,18044.936
222,3,600,-35,0.77,18,4,18785.932
222,3,615,-44.0,0.785,18.0,4.5,18987.535
222,3,630,-53.0,0.8,18.0,5.0,19183.213
222,3,645,-62.0,0.815,18.0,5.5,19338.085
222,3,660,-71,0.83,18,6,19581.389
222,3,675,-44.75,0.815,18.0,6.0,19780.2139999999
222,3,690,-18.5,0.8,18.0,6.0,19974.33
222,3,705,7.75,0.785,18.0,6.0,20035.188
222,3,720,34,0.77,18,6,20654.692
222,3,735,73.0,0.77,18.0,6.25,20669.093
222,3,750,112.0,0.77,18.0,6.5,21042.851
222,3,765,151.0,0.77,18.0,6.75,21097.9549999999
222,3,780,190,0.77,18,7,21351.015
222,3,795,226.5,0.77,18.0,6.25,21501.59
222,3,810,263.0,0.77,18.0,5.5,21643.053
222,3,825,299.5,0.77,18.0,4.75,21937.988
222,3,840,336,0.77,18,4,22088.22
222,3,855,367.25,0.76,18.25,4.75,22100.421
222,3,870,398.5,0.75,18.5,5.5,22243.56
222,3,885,429.75,0.74,18.75,6.25,22297.026
222,3,900,461,0.73,19,7,22300.011
222,3,915,489.75,0.7175,19.275,10.75,22461.118
222,3,930,518.5,0.7050000000000001,19.55,14.5,22455.971
222,3,945,547.25,0.6925,19.825000000000003,18.25,22378.659
222,3,960,576,0.68,20.1,22,22416.938
222,3,975,591.25,0.66,20.075000000000003,18.0,22300.924
222,3,990,606.5,0.64,20.05,14.0,22227.55
222,3,1005,621.75,0.62,20.025,10.0,22327.7409999999
222,3,1020,637,0.6,20,6,22413.958
222,3,1035,636.25,0.62,20.0,6.0,22434.05
222,3,1050,635.5,0.64,20.0,6.0,22505.481
222,3,1065,634.75,0.66,20.0,6.0,22558.0479999999
222,3,1080,634,0.68,20,6,22542.746
222,3,1095,607.5,0.66,20.25,6.75,22479.143
222,3,1110,581.0,0.64,20.5,7.5,22766.404
222,3,1125,554.5,0.62,20.75,8.25,22601.6299999999
222,3,1140,528,0.6,21,9,22712.32
222,3,1155,508.75,0.61,21.0,9.5,22587.5729999999
222,3,1170,489.5,0.62,21.0,10.0,22578.3279999999
222,3,1185,470.25,0.63,21.0,10.5,22566.314
222,3,1200,451,0.64,21,11,22607.4339999999
222,3,1215,422.5,0.64,21.0,10.0,22421.394
222,3,1230,394.0,0.64,21.0,9.0,22324.199
222,3,1245,365.5,0.64,21.0,8.0,22205.379
222,3,1260,337,0.64,21,7,21928.43
222,3,1275,307.75,0.66,20.575,9.5,21629.312
222,3,1290,278.5,0.6799999999999999,20.15,12.0,21534.101
222,3,1305,249.25,0.7,19.725,14.5,21340.184
222,3,1320,220,0.72,19.3,17,21242.1769999999
222,3,1335,189.75,0.7324999999999999,19.05,16.0,21150.726
222,3,1350,159.5,0.745,18.8,15.0,21140.549
222,3,1365,129.25,0.7575000000000001,18.55,14.0,20851.112
222,3,1380,99,0.77,18.3,13,20508.504
222,3,1395,72.75,0.7275,18.725,11.25,20213.513
222,3,1410,46.5,0.685,19.15,9.5,20182.842
222,3,1425,20.25,0.6425,19.575,7.75,20171.232
223,4,0,-6,0.6,20,6,19925.707
223,4,15,-20.0,0.61,19.75,6.0,19850.046
223,4,30,-34.0,0.62,19.5,6.0,19744.9329999999
223,4,45,-48.0,0.63,19.25,6.0,19668.0799999999
223,4,60,-62,0.64,19,6,19238.247
223,4,75,-59.75,0.65,19.0,5.0,19153.9119999999
223,4,90,-57.5,0.66,19.0,4.0,19106.458
223,4,105,-55.25,0.67,19.0,3.0,18856.171
223,4,120,-53,0.68,19,2,18485.621
223,4,135,-55.25,0.6925,18.75,2.0,18245.305
223,4,150,-57.5,0.7050000000000001,18.5,2.0,18477.379
223,4,165,-59.75,0.7175,18.25,2.0,18445.8629999999
223,4,180,-62,0.73,18,2,18054.0959999999
223,4,195,-62.0,0.7675,17.15,4.25,17858.067
223,4,210,-62.0,0.8049999999999999,16.3,6.5,18050.662
223,4,225,-62.0,0.8425,15.45,8.75,17963.07
223,4,240,-62,0.88,14.6,11,17728.3089999999
223,4,255,-63.0,0.885,14.475,11.0,17620.245
223,4,270,-64.0,0.89,14.35,11.0,17615.037
223,4,285,-65.0,0.895,14.225,11.0,17576.337
223,4,300,-66,0.9,14.1,11,17535.3779999999
223,4,315,-65.25,0.9025000000000001,14.0,11.0,17624.322
223,4,330,-64.5,0.905,13.899999999999999,11.0,17565.232
223,4,345,-63.75,0.9075,13.799999999999999,11.0,17323.147
223,4,360,-63,0.91,13.7,11,17497.288
223,4,375,-62.5,0.89,14.524999999999999,9.25,17560.811
223,4,390,-62.0,0.87,15.35,7.5,17493.534
223,4,405,-61.5,0.85,16.175,5.75,17424.611
223,4,420,-61,0.83,17,4,17368.5939999999
223,4,435,-61.25,0.8425,16.75,3.5,17301.242
223,4,450,-61.5,0.855,16.5,3.0,17143.965
223,4,465,-61.75,0.8674999999999999,16.25,2.5,17324.649
223,4,480,-62,0.88,16,2,17264.0049999999
223,4,495,-60.75,0.88,16.0,3.0,17359.681
223,4,510,-59.5,0.88,16.0,4.0,17353.823
223,4,525,-58.25,0.88,16.0,5.0,17307.409
223,4,540,-57,0.88,16,6,17250.472
223,4,555,-58.0,0.9,15.25,7.75,17295.388
223,4,570,-59.0,0.9199999999999999,14.5,9.5,17269.976
223,4,585,-60.0,0.94,13.75,11.25,17321.773
223,4,600,-61,0.96,13,13,18004.659
223,4,615,-57.75,0.95,13.25,13.0,18239.651
223,4,630,-54.5,0.94,13.5,13.0,18433.042
223,4,645,-51.25,0.93,13.75,13.0,18500.579
223,4,660,-48,0.92,14,13,18812.04
223,4,675,-27.5,0.91,14.5,10.75,19009.12
223,4,690,-7.0,0.9,15.0,8.5,19006.547
223,4,705,13.5,0.89,15.5,6.25,19227
223,4,720,34,0.88,16,4,19877.414
223,4,735,70.0,0.8674999999999999,16.25,4.5,20080.8079999999
223,4,750,106.0,0.855,16.5,5.0,20182.103
223,4,765,142.0,0.8425,16.75,5.5,20351.816
223,4,780,178,0.83,17,6,20573.04
223,4,795,210.5,0.8175,17.5,5.5,20686.281
223,4,810,243.0,0.8049999999999999,18.0,5.0,20950.832
223,4,825,275.5,0.7925,18.5,4.5,21132.759
223,4,840,308,0.78,19,4,21504.621
223,4,855,332.5,0.7675000000000001,19.0,4.5,21665.662
223,4,870,357.0,0.755,19.0,5.0,21721.593
223,4,885,381.5,0.7424999999999999,19.0,5.5,21751.315
223,4,900,406,0.73,19,6,21819.293
223,4,915,445.5,0.73,19.25,6.75,21859.095
223,4,930,485.0,0.73,19.5,7.5,21968.3
223,4,945,524.5,0.73,19.75,8.25,22085.76
223,4,960,564,0.73,20,9,22097.236
223,4,975,581.0,0.6975,20.5,8.25,21995.381
223,4,990,598.0,0.665,21.0,7.5,21989.0939999999
223,4,1005,615.0,0.6325,21.5,6.75,21814.51
223,4,1020,632,0.6,22,6,21842.5249999999
223,4,1035,636.0,0.6,22.0,6.0,21951.043
223,4,1050,640.0,0.6,22.0,6.0,21952.304
223,4,1065,644.0,0.6,22.0,6.0,22003.9369999999
223,4,1080,648,0.6,22,6,22117.6459999999
223,4,1095,637.5,0.5974999999999999,22.4,8.25,22159.059
223,4,1110,627.0,0.595,22.8,10.5,22147.7199999999
223,4,1125,616.5,0.5925,23.200000000000003,12.75,22123.716
223,4,1140,606,0.59,23.6,15,22180.035
223,4,1155,585.75,0.585,23.700000000000003,12.25,22193.601
223,4,1170,565.5,0.58,23.8,9.5,22228.052
223,4,1185,545.25,0.575,23.9,6.75,22023.523
223,4,1200,525,0.57,24,4,22018.873
223,4,1215,496.25,0.5874999999999999,23.9,6.25,21977.4549999999
223,4,1230,467.5,0.605,23.8,8.5,21769.261
223,4,1245,438.75,0.6225,23.700000000000003,10.75,21959.837
223,4,1260,410,0.64,23.6,13,21681.673
223,4,1275,377.5,0.5975,23.950000000000003,11.25,21475.694
223,4,1290,345.0,0.5549999999999999,24.3,9.5,21433.1159999999
223,4,1305,312.5,0.5125,24.65,7.75,21189.019
223,4,1320,280,0.47,25,6,21007.199
223,4,1335,245.25,0.495,25.0,5.0,20846.354
223,4,1350,210.5,0.52,25.0,4.0,20647.994
223,4,1365,175.75,0.5449999999999999,25.0,3.0,20617.227
223,4,1380,141,0.57,25,2,20380.155
223,4,1395,110.25,0.57,24.5,2.5,20139.217
223,4,1410,79.5,0.57,24.0,3.0,20146.682
223,4,1425,48.75,0.57,23.5,3.5,20164.504
224,5,0,18,0.57,23,4,20003.204
224,5,15,-1.25,0.5874999999999999,22.5,3.5,19946.9369999999
224,5,30,-20.5,0.605,22.0,3.0,19750.227
224,5,45,-39.75,0.6225,21.5,2.5,19720.122
224,5,60,-59,0.64,21,2,19428.745
224,5,75,-59.25,0.64,21.0,2.5,19432.47
224,5,90,-59.5,0.64,21.0,3.0,19342.697
224,5,105,-59.75,0.64,21.0,3.5,19325.4729999999
224,5,120,-60,0.64,21,4,18761.5959999999
224,5,135,-61.0,0.6525,21.0,3.5,18774.101
224,5,150,-62.0,0.665,21.0,3.0,18952.645
224,5,165,-63.0,0.6775,21.0,2.5,19031.067
224,5,180,-64,0.69,21,2,18940.618
224,5,195,-64.0,0.7,21.0,2.5,18861.028
224,5,210,-64.0,0.71,21.0,3.0,18826.097
224,5,225,-64.0,0.72,21.0,3.5,18700.528
224,5,240,-64,0.73,21,4,18488.62
224,5,255,-63.5,0.72,21.25,4.0,18400.749
224,5,270,-63.0,0.71,21.5,4.0,18268.13
224,5,285,-62.5,0.7,21.75,4.0,18152.705
224,5,300,-62,0.69,22,4,18256.55
224,5,315,-62.0,0.71,20.8,5.75,18105.951
224,5,330,-62.0,0.73,19.6,7.5,18109.083
224,5,345,-62.0,0.75,18.4,9.25,18013.2049999999
224,5,360,-62,0.77,17.2,11,17959.269
224,5,375,-62.0,0.7625,17.15,11.0,17905.415
224,5,390,-62.0,0.755,17.1,11.0,17906.536
224,5,405,-62.0,0.7475,17.05,11.0,17825.446
224,5,420,-62,0.74,17,11,17832.338
224,5,435,-61.75,0.74,16.825,11.0,17764.871
224,5,450,-61.5,0.74,16.65,11.0,17824.224
224,5,465,-61.25,0.74,16.475,11.0,17790.634
224,5,480,-61,0.74,16.3,11,17819.038
224,5,495,-61.5,0.74,16.175,10.5,17762.167
224,5,510,-62.0,0.74,16.05,10.0,17731.182
224,5,525,-62.5,0.74,15.925,9.5,17695.444
224,5,540,-63,0.74,15.8,9,17577.317
224,5,555,-64.25,0.725,16.85,8.5,17656.919
224,5,570,-65.5,0.71,17.9,8.0,17673.009
224,5,585,-66.75,0.6950000000000001,18.95,7.5,17668.929
224,5,600,-68,0.68,20,7,17773.642
224,5,615,-67.25,0.6925,19.75,7.0,17799.7529999999
224,5,630,-66.5,0.7050000000000001,19.5,7.0,17715.4649999999
224,5,645,-65.75,0.7175,19.25,7.0,17582.589
224,5,660,-65,0.73,19,7,17809.644
224,5,675,-34.75,0.735,18.7,7.5,17838.1859999999
224,5,690,-4.5,0.74,18.4,8.0,17835.329
224,5,705,25.75,0.745,18.1,8.5,18035.512
224,5,720,56,0.75,17.8,9,18337.366
224,5,735,95.0,0.7675,18.25,8.5,18346.362
224,5,750,134.0,0.7849999999999999,18.700000000000003,8.0,18479.653
224,5,765,173.0,0.8025,19.150000000000002,7.5,18516.035
224,5,780,212,0.82,19.6,7,19503.11
224,5,795,258.25,0.815,19.975,7.0,19765.495
224,5,810,304.5,0.81,20.35,7.0,19877.15
224,5,825,350.75,0.805,20.725,7.0,19931.7929999999
224,5,840,397,0.8,21.1,7,20106.459
224,5,855,366.25,0.7925,21.425,7.0,20298.614
224,5,870,335.5,0.785,21.75,7.0,20321.765
224,5,885,304.75,0.7775000000000001,22.075,7.0,20517.931
224,5,900,274,0.77,22.4,7,20326.7229999999
224,5,915,316.0,0.75,23.0,7.0,20326.321
224,5,930,358.0,0.73,23.6,7.0,20468.369
224,5,945,400.0,0.71,24.2,7.0,20538.7379999999
224,5,960,442,0.69,24.8,7,20677.1489999999
224,5,975,490.75,0.6749999999999999,25.175,7.5,20723.9179999999
224,5,990,539.5,0.6599999999999999,25.55,8.0,20827.54
224,5,1005,588.25,0.645,25.925,8.5,20880.546
224,5,1020,637,0.63,26.3,9,20875.398
224,5,1035,633.5,0.6,26.475,8.25,20900.787
224,5,1050,630.0,0.5700000000000001,26.65,7.5,20866.442
224,5,1065,626.5,0.54,26.825,6.75,20816.743
224,5,1080,623,0.51,27,6,20842.231
224,5,1095,613.25,0.5425,26.875,7.25,20925.9329999999
224,5,1110,603.5,0.575,26.75,8.5,20964.587
224,5,1125,593.75,0.6075,26.625,9.75,21038.545
224,5,1140,584,0.64,26.5,11,21094.351
224,5,1155,562.25,0.5925,26.875,10.0,21125.235
224,5,1170,540.5,0.545,27.25,9.0,21257.638
224,5,1185,518.75,0.4975,27.625,8.0,21295.255
224,5,1200,497,0.45,28,7,21294.763
224,5,1215,474.75,0.5025000000000001,27.575,7.0,21270.038
224,5,1230,452.5,0.555,27.15,7.0,21240.645
224,5,1245,430.25,0.6075,26.725,7.0,21226.461
224,5,1260,408,0.66,26.3,7,20798.329
224,5,1275,370.5,0.675,26.175,6.25,20593.709
224,5,1290,333.0,0.69,26.05,5.5,20354.177
224,5,1305,295.5,0.705,25.925,4.75,20208.3619999999
224,5,1320,258,0.72,25.8,4,20025.209
224,5,1335,226.5,0.6675,25.85,4.75,19946.013
224,5,1350,195.0,0.615,25.9,5.5,19921.238
224,5,1365,163.5,0.5625,25.95,6.25,19958.275
224,5,1380,132,0.51,26,7,19721.2
224,5,1395,99.5,0.5175000000000001,26.0,6.25,19659.654
224,5,1410,67.0,0.525,26.0,5.5,19771.639
224,5,1425,34.5,0.5325,26.0,4.75,19738.552
225,6,0,2,0.54,26,4,19835.2689999999
225,6,15,-9.5,0.5675,25.5,3.5,19758.472
225,6,30,-21.0,0.595,25.0,3.0,19624.5349999999
225,6,45,-32.5,0.6225,24.5,2.5,19478.456
225,6,60,-44,0.65,24,2,19281.1489999999
225,6,75,-43.25,0.66,23.75,2.5,19320.451
225,6,90,-42.5,0.6699999999999999,23.5,3.0,19259.736
225,6,105,-41.75,0.6799999999999999,23.25,3.5,19274.206
225,6,120,-41,0.69,23,4,19190.992
225,6,135,-39.25,0.7374999999999999,22.125,5.25,19109.214
225,6,150,-37.5,0.7849999999999999,21.25,6.5,19179.334
225,6,165,-35.75,0.8325,20.375,7.75,19255.909
225,6,180,-34,0.88,19.5,9,19096.951
225,6,195,-32.75,0.8225,20.375,7.25,19022.07
225,6,210,-31.5,0.765,21.25,5.5,19001.458
225,6,225,-30.25,0.7075,22.125,3.75,19055.993
225,6,240,-29,0.65,23,2,18855.9159999999
225,6,255,-30.25,0.7175,21.875,3.25,18732.941
225,6,270,-31.5,0.785,20.75,4.5,18689.907
225,6,285,-32.75,0.8525,19.625,5.75,18684.003
225,6,300,-34,0.92,18.5,7,18573.057
225,6,315,-34.75,0.8525,19.625,6.25,18519.61
225,6,330,-35.5,0.785,20.75,5.5,18560.263
225,6,345,-36.25,0.7175,21.875,4.75,18530.9539999999
225,6,360,-37,0.65,23,4,18461.646
225,6,375,-39.75,0.7225,21.625,4.5,18370.033
225,6,390,-42.5,0.7949999999999999,20.25,5.0,18418.264
225,6,405,-45.25,0.8674999999999999,18.875,5.5,18274.528
225,6,420,-48,0.94,17.5,6,18287.338
225,6,435,-47.5,0.945,17.25,6.0,18338.949
225,6,450,-47.0,0.95,17.0,6.0,18231.108
225,6,465,-46.5,0.955,16.75,6.0,18277.029
225,6,480,-46,0.96,16.5,6,18234.547
225,6,495,-45.25,0.9275,17.125,6.0,18223.27
225,6,510,-44.5,0.895,17.75,6.0,18230.497
225,6,525,-43.75,0.8624999999999999,18.375,6.0,18200.27
225,6,540,-43,0.83,19,6,18096.605
225,6,555,-46.25,0.8425,19.0,5.5,18104.608
225,6,570,-49.5,0.855,19.0,5.0,18226.619
225,6,585,-52.75,0.8674999999999999,19.0,4.5,18167.085
225,6,600,-56,0.88,19,4,18287.857
225,6,615,-55.75,0.8975,18.525,4.0,18382.07
225,6,630,-55.5,0.915,18.05,4.0,18410.736
225,6,645,-55.25,0.9325,17.575000000000003,4.0,18378.332
225,6,660,-55,0.95,17.1,4,18561.709
225,6,675,-30.75,0.9325,17.575000000000003,5.25,18601.157
225,6,690,-6.5,0.915,18.05,6.5,18591.095
225,6,705,17.75,0.8975,18.525,7.75,18571.828
225,6,720,42,0.88,19,9,18834.328
225,6,735,76.0,0.885,19.325,9.0,18856.232
225,6,750,110.0,0.89,19.65,9.0,19026.4879999999
225,6,765,144.0,0.895,19.975,9.0,19000.5349999999
225,6,780,178,0.9,20.3,9,19367.957
225,6,795,216.75,0.87,20.475,8.25,19451.2929999999
225,6,810,255.5,0.8400000000000001,20.65,7.5,19562.173
225,6,825,294.25,0.81,20.825,6.75,19696.388
225,6,840,333,0.78,21,6,19679.4869999999
225,6,855,368.75,0.7675000000000001,21.25,6.0,19960.102
225,6,870,404.5,0.755,21.5,6.0,20052.536
225,6,885,440.25,0.7424999999999999,21.75,6.0,20110.816
225,6,900,476,0.73,22,6,20264.147
225,6,915,500.0,0.7424999999999999,22.25,6.0,20198.216
225,6,930,524.0,0.755,22.5,6.0,20397.135
225,6,945,548.0,0.7675000000000001,22.75,6.0,20551.207
225,6,960,572,0.78,23,6,20525.736
225,6,975,586.75,0.7575000000000001,23.25,6.0,20486.0189999999
225,6,990,601.5,0.735,23.5,6.0,20542.295
225,6,1005,616.25,0.7124999999999999,23.75,6.0,20620.867
225,6,1020,631,0.69,24,6,20659.193
225,6,1035,632.75,0.7024999999999999,24.45,6.75,20671.5979999999
225,6,1050,634.5,0.715,24.9,7.5,20777.7019999999
225,6,1065,636.25,0.7275,25.35,8.25,20841.176
225,6,1080,638,0.74,25.8,9,20979.199
225,6,1095,617.5,0.7424999999999999,25.65,8.25,21012.863
225,6,1110,597.0,0.745,25.5,7.5,20959.317
225,6,1125,576.5,0.7475,25.35,6.75,20868.64
225,6,1140,556,0.75,25.2,6,20963.034
225,6,1155,532.75,0.7424999999999999,25.2,6.0,21221.442
225,6,1170,509.5,0.735,25.2,6.0,21226.735
225,6,1185,486.25,0.7275,25.2,6.0,21116.831
225,6,1200,463,0.72,25.2,6,21092.596
225,6,1215,436.5,0.7025,25.4,6.0,21044.27
225,6,1230,410.0,0.685,25.6,6.0,20999.009
225,6,1245,383.5,0.6675,25.8,6.0,21018.499
225,6,1260,357,0.65,26,6,20593.41
225,6,1275,318.75,0.6725,25.5,7.25,20455.628
225,6,1290,280.5,0.6950000000000001,25.0,8.5,20317.797
225,6,1305,242.25,0.7175,24.5,9.75,20130.631
225,6,1320,204,0.74,24,11,19538.3909999999
225,6,1335,173.25,0.7175,24.0,10.0,19301.498
225,6,1350,142.5,0.6950000000000001,24.0,9.0,19163.2389999999
225,6,1365,111.75,0.6725,24.0,8.0,19199.189
225,6,1380,81,0.65,24,7,19192.795
225,6,1395,60.25,0.67,23.5,6.25,19161.068
225,6,1410,39.5,0.69,23.0,5.5,19189.06
225,6,1425,18.75,0.71,22.5,4.75,19283.627
226,0,0,-2,0.73,22,4,19384.827
226,0,15,-8.25,0.73,22.0,4.5,19385.128
226,0,30,-14.5,0.73,22.0,5.0,19526.91
226,0,45,-20.75,0.73,22.0,5.5,19432.194
226,0,60,-27,0.73,22,6,19451.0409999999
226,0,75,-25.25,0.78,21.125,6.0,19420.636
226,0,90,-23.5,0.8300000000000001,20.25,6.0,19417.346
226,0,105,-21.75,0.88,19.375,6.0,19314.441
226,0,120,-20,0.93,18.5,6,19017.882
226,0,135,-21.0,0.905,19.125,6.0,18934.5599999999
226,0,150,-22.0,0.88,19.75,6.0,19082.217
226,0,165,-23.0,0.855,20.375,6.0,19186.8
226,0,180,-24,0.83,21,6,19099.582
226,0,195,-24.75,0.86,20.25,6.0,19150.812
226,0,210,-25.5,0.8899999999999999,19.5,6.0,19067.736
226,0,225,-26.25,0.9199999999999999,18.75,6.0,19068.3249999999
226,0,240,-27,0.95,18,6,18951.335
226,0,255,-29.0,0.95,17.925,6.0,19016.806
226,0,270,-31.0,0.95,17.85,6.0,18963.622
226,0,285,-33.0,0.95,17.775,6.0,18958.5569999999
226,0,300,-35,0.95,17.7,6,18955.347
226,0,315,-36.0,0.9325,18.275,5.5,18869.6829999999
226,0,330,-37.0,0.915,18.85,5.0,18866.121
226,0,345,-38.0,0.8975,19.425,4.5,18912.974
226,0,360,-39,0.88,20,4,18863.282
226,0,375,-35.75,0.9025,19.175,4.5,18824.506
226,0,390,-32.5,0.925,18.35,5.0,18713.374
226,0,405,-29.25,0.9475,17.525,5.5,18674.555
226,0,420,-26,0.97,16.7,6,18716.3479999999
226,0,435,-24.0,0.9475,17.525,5.5,18874.11
226,0,450,-22.0,0.925,18.35,5.0,18809.643
226,0,465,-20.0,0.9025,19.175,4.5,18819.641
226,0,480,-18,0.88,20,4,18841.336
226,0,495,-19.25,0.9025,19.175,4.75,18789.023
226,0,510,-20.5,0.925,18.35,5.5,18726.201
226,0,525,-21.75,0.9475,17.525,6.25,18704.687
226,0,540,-23,0.97,16.7,7,18731.952
226,0,555,-24.25,0.9475,17.525,6.25,18725.762
226,0,570,-25.5,0.925,18.35,5.5,18735.886
226,0,585,-26.75,0.9025,19.175,4.75,18794.142
226,0,600,-28,0.88,20,4,19853.417
226,0,615,-38.5,0.88,20.0,4.0,19953.815
226,0,630,-49.0,0.88,20.0,4.0,19875.898
